DRB0,DRB1,DRB2,DRB3,DRB4,DRB5,DRB6,DRB7,DRB8,DRB9,DRB10,DRB11,DRB12,DRB13,DRB14,DRB15,DRB16,DRB17,DRB18,DRB19,DRB20,DRB21,DRB22,DRB23,DRB24,DRB25,DRB26,DRB27,DRB28,DRB29,DRB30,DRB31,DRB32,DRB33,DRB34,DRB35,DRB36,DRB37,DRB38,DRB39,DRB40,DRB41,DRB42,DRB43,DRB44,DRB45,DRB46,DRB47,DRB48,DRB49,DRB50,DRB51,DRB52,DRB53,DRB54,DRB55,DRB56,DRB57,DRB58,DRB59,DRB60,DRB61,DRB62,DRB63,DRB64,DRB65,DRB66,DRB67,DRB68,DRB69,DRB70,DRB71,DRB72,DRB73,DRB74,DRB75,DRB76,DRB77,DRB78,DRB79,DRB80,DRB81,DRB82,DRB83,DRB84,DRB85,DRB86,DRB87,DRB88,DRB89,DRB90,DRB91,DRB92,DRB93,DRB94,DRB95,DRB96,DRB97,DRB98,DRB99,DRB100,DRB101,DRB102,DRB103,DRB104,DRB105,DRB106,DRB107,DRB108,DRB109,DRB110,DRB111,DRB112,DRB113,DRB114,DRB115,DRB116
DRB61,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.0,2.0,1.7320508075688772,2.449489742783178,2.449489742783178,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,3.0,1.7320508075688772,1.7320508075688772,2.23606797749979,2.8284271247461903,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0,1.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.7320508075688772,1.0,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.7320508075688772,0.0,0.0,2.449489742783178,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.449489742783178,1.7320508075688772,1.4142135623730951,2.6457513110645907,2.0,2.6457513110645907,2.6457513110645907,2.449489742783178,2.23606797749979,2.449489742783178,2.449489742783178,2.6457513110645907,2.23606797749979,2.6457513110645907,2.23606797749979,2.23606797749979,1.7320508075688772,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.449489742783178,1.7320508075688772,2.23606797749979,1.4142135623730951,1.4142135623730951,2.0,2.23606797749979,2.449489742783178,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,2.449489742783178,2.23606797749979,1.7320508075688772,2.449489742783178,2.6457513110645907,2.449489742783178,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.7320508075688772,2.0,2.23606797749979,1.7320508075688772
DRB62,2.0,2.0,2.449489742783178,2.449489742783178,2.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.23606797749979,2.23606797749979,2.0,2.0,2.23606797749979,2.449489742783178,2.449489742783178,2.0,2.0,2.0,2.0,2.0,2.449489742783178,2.449489742783178,2.0,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,2.0,2.0,2.0,2.23606797749979,2.449489742783178,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.1622776601683795,1.7320508075688772,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0,2.23606797749979,1.7320508075688772,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.0,1.0,1.0,1.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,2.23606797749979,2.0,2.0,1.0,1.4142135623730951,1.0,1.0,2.0,1.4142135623730951,2.0,1.4142135623730951,2.0,1.4142135623730951,2.0,2.0,2.0,2.0,1.7320508075688772,1.4142135623730951,2.0,1.7320508075688772,1.7320508075688772,2.23606797749979,1.4142135623730951,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0,0.0,1.0,1.4142135623730951,2.0,1.0,1.4142135623730951,1.0,1.0,2.0,1.4142135623730951,2.0,1.4142135623730951,2.449489742783178,1.7320508075688772,2.0,0.0
DRB63,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.0,2.0,1.7320508075688772,2.449489742783178,2.449489742783178,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,3.0,1.7320508075688772,1.7320508075688772,2.23606797749979,2.8284271247461903,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0,1.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.7320508075688772,1.0,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.7320508075688772,0.0,0.0,2.449489742783178,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.449489742783178,1.7320508075688772,1.4142135623730951,2.6457513110645907,2.0,2.6457513110645907,2.6457513110645907,2.449489742783178,2.23606797749979,2.449489742783178,2.449489742783178,2.6457513110645907,2.23606797749979,2.6457513110645907,2.23606797749979,2.23606797749979,1.7320508075688772,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.449489742783178,1.7320508075688772,2.23606797749979,1.4142135623730951,1.4142135623730951,2.0,2.23606797749979,2.449489742783178,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,2.449489742783178,2.23606797749979,1.7320508075688772,2.449489742783178,2.6457513110645907,2.449489742783178,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.7320508075688772,2.0,2.23606797749979,1.7320508075688772
DRB64,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.0,2.0,1.7320508075688772,2.449489742783178,2.449489742783178,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,3.0,1.7320508075688772,1.7320508075688772,2.23606797749979,2.8284271247461903,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0,1.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.7320508075688772,1.0,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.7320508075688772,0.0,0.0,2.449489742783178,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.449489742783178,1.7320508075688772,1.4142135623730951,2.6457513110645907,2.0,2.6457513110645907,2.6457513110645907,2.449489742783178,2.23606797749979,2.449489742783178,2.449489742783178,2.6457513110645907,2.23606797749979,2.6457513110645907,2.23606797749979,2.23606797749979,1.7320508075688772,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.449489742783178,1.7320508075688772,2.23606797749979,1.4142135623730951,1.4142135623730951,2.0,2.23606797749979,2.449489742783178,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,2.449489742783178,2.23606797749979,1.7320508075688772,2.449489742783178,2.6457513110645907,2.449489742783178,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.7320508075688772,2.0,2.23606797749979,1.7320508075688772
DRB65,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.0,2.0,1.7320508075688772,2.0,2.0,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.6457513110645907,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,2.23606797749979,2.23606797749979,2.23606797749979,2.0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,3.605551275463989,2.0,2.0,2.0,2.23606797749979,1.7320508075688772,2.23606797749979,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,2.8284271247461903,2.23606797749979,2.449489742783178,2.0,2.8284271247461903,2.449489742783178,1.7320508075688772,2.449489742783178,2.449489742783178,0.0,1.7320508075688772,2.0,2.0,2.0,2.23606797749979,2.0,2.23606797749979,2.449489742783178,2.6457513110645907,2.6457513110645907,2.0,2.23606797749979,2.0,2.0,2.6457513110645907,2.23606797749979,2.6457513110645907,2.23606797749979,2.23606797749979,1.7320508075688772,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.0,1.7320508075688772,2.23606797749979,2.0,2.449489742783178,2.8284271247461903,2.23606797749979,2.0,2.449489742783178,2.0,2.0,1.7320508075688772,2.0,2.23606797749979,2.23606797749979,2.0,2.23606797749979,2.0,2.0,2.23606797749979,1.7320508075688772,2.23606797749979,1.7320508075688772,2.23606797749979,2.0,2.6457513110645907,1.7320508075688772
DRB66,2.0,2.0,2.449489742783178,2.449489742783178,2.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.23606797749979,2.23606797749979,2.0,2.0,2.23606797749979,2.449489742783178,2.449489742783178,2.0,2.0,2.0,2.0,2.0,2.449489742783178,2.449489742783178,2.0,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,2.0,2.0,2.0,2.23606797749979,2.449489742783178,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.1622776601683795,1.7320508075688772,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0,2.23606797749979,1.7320508075688772,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.0,1.0,1.0,1.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,2.23606797749979,2.0,2.0,1.0,1.4142135623730951,1.0,1.0,2.0,1.4142135623730951,2.0,1.4142135623730951,2.0,1.4142135623730951,2.0,2.0,2.0,2.0,1.7320508075688772,1.4142135623730951,2.0,1.7320508075688772,1.7320508075688772,2.23606797749979,1.4142135623730951,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0,0.0,1.0,1.4142135623730951,2.0,1.0,1.4142135623730951,1.0,1.0,2.0,1.4142135623730951,2.0,1.4142135623730951,2.449489742783178,1.7320508075688772,2.0,0.0
DRB67,1.7320508075688772,1.7320508075688772,2.23606797749979,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0,2.0,2.0,1.7320508075688772,1.7320508075688772,2.0,2.23606797749979,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,2.23606797749979,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.449489742783178,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,1.4142135623730951,1.0,1.0,1.0,1.7320508075688772,1.0,1.0,1.0,1.0,2.0,1.7320508075688772,1.4142135623730951,0.0,2.449489742783178,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,2.0,1.0,0.0,0.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.0,1.0,1.7320508075688772,1.4142135623730951,2.0,2.0,1.7320508075688772,2.0,2.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0
DRB68,1.7320508075688772,1.7320508075688772,2.23606797749979,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0,2.0,2.0,1.7320508075688772,1.7320508075688772,2.0,2.23606797749979,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,2.23606797749979,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.449489742783178,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.0,1.0,3.0,1.4142135623730951,2.0,1.4142135623730951,1.0,1.0,1.0,1.7320508075688772,1.0,1.0,1.0,1.0,2.0,1.7320508075688772,1.4142135623730951,0.0,2.449489742783178,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,2.0,1.0,0.0,0.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.0,1.0,1.7320508075688772,1.4142135623730951,2.0,2.0,1.7320508075688772,2.0,2.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0
DRB69,2.23606797749979,2.23606797749979,3.0,3.0,2.23606797749979,2.0,2.0,1.7320508075688772,2.449489742783178,2.449489742783178,2.23606797749979,2.23606797749979,2.449489742783178,3.0,3.0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,3.0,3.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.8284271247461903,3.0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,4.123105625617661,2.0,2.8284271247461903,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,3.1622776601683795,2.23606797749979,2.449489742783178,1.4142135623730951,3.1622776601683795,2.449489742783178,1.0,2.449489742783178,2.449489742783178,2.0,1.0,1.4142135623730951,1.4142135623730951,0.0,1.7320508075688772,2.0,1.0,2.8284271247461903,1.7320508075688772,1.7320508075688772,0.0,1.0,0.0,0.0,1.7320508075688772,1.0,1.7320508075688772,1.0,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.0,1.7320508075688772,2.23606797749979,2.0,2.449489742783178,2.8284271247461903,1.7320508075688772,2.449489742783178,2.449489742783178,2.0,1.4142135623730951,1.0,0.0,1.0,2.23606797749979,0.0,1.0,0.0,0.0,2.23606797749979,1.7320508075688772,2.23606797749979,1.7320508075688772,3.0,2.0,2.23606797749979,1.0
DRB70,2.449489742783178,2.449489742783178,2.8284271247461903,2.8284271247461903,2.449489742783178,2.23606797749979,2.23606797749979,2.0,2.6457513110645907,2.6457513110645907,2.449489742783178,2.449489742783178,2.6457513110645907,2.8284271247461903,2.8284271247461903,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.8284271247461903,2.8284271247461903,2.449489742783178,0.0,0.0,2.449489742783178,2.23606797749979,2.449489742783178,2.449489742783178,2.449489742783178,2.6457513110645907,2.8284271247461903,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.0,2.0,2.0,3.4641016151377544,1.7320508075688772,2.23606797749979,1.7320508075688772,1.4142135623730951,2.0,1.4142135623730951,1.4142135623730951,2.0,2.0,2.0,2.0,2.6457513110645907,1.4142135623730951,2.23606797749979,1.7320508075688772,2.23606797749979,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.7320508075688772,2.23606797749979,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.0,1.7320508075688772,2.0,2.6457513110645907,2.449489742783178,2.449489742783178,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.7320508075688772,2.449489742783178,1.4142135623730951,2.449489742783178,1.4142135623730951,2.449489742783178,2.0,2.449489742783178,2.449489742783178,2.449489742783178,2.449489742783178,2.23606797749979,2.0,2.449489742783178,1.7320508075688772,1.7320508075688772,2.6457513110645907,2.0,2.6457513110645907,1.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.4142135623730951,2.0,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,2.449489742783178,2.0,2.449489742783178,2.0,2.449489742783178,2.23606797749979,2.449489742783178,1.4142135623730951
DRB71,1.7320508075688772,1.7320508075688772,2.23606797749979,2.23606797749979,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0,2.0,2.0,1.7320508075688772,1.7320508075688772,2.0,2.23606797749979,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.23606797749979,2.23606797749979,2.6457513110645907,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.449489742783178,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.449489742783178,2.23606797749979,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,3.3166247903554,0.0,1.4142135623730951,0.0,1.0,1.0,1.0,1.7320508075688772,1.0,1.0,1.0,1.7320508075688772,2.449489742783178,1.7320508075688772,2.0,1.4142135623730951,2.449489742783178,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,1.4142135623730951,1.4142135623730951,2.0,1.7320508075688772,0.0,2.23606797749979,2.0,2.23606797749979,2.23606797749979,2.0,1.7320508075688772,2.0,2.0,2.23606797749979,1.7320508075688772,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.0,1.0,1.7320508075688772,0.0,2.0,2.449489742783178,2.23606797749979,2.0,2.0,0.0,2.0,1.7320508075688772,2.0,1.7320508075688772,1.0,2.0,2.23606797749979,2.0,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.23606797749979,1.7320508075688772
DRB72,2.0,2.0,2.8284271247461903,2.8284271247461903,2.0,1.7320508075688772,1.7320508075688772,2.0,2.23606797749979,2.23606797749979,2.0,2.0,2.23606797749979,2.8284271247461903,2.8284271247461903,2.0,2.0,2.0,2.0,2.0,2.8284271247461903,2.8284271247461903,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.6457513110645907,2.8284271247461903,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.449489742783178,2.449489742783178,2.449489742783178,4.242640687119285,2.23606797749979,3.0,2.23606797749979,2.0,2.0,2.0,1.4142135623730951,2.0,2.0,2.0,2.449489742783178,3.3166247903554,2.449489742783178,2.6457513110645907,1.7320508075688772,3.3166247903554,2.6457513110645907,1.4142135623730951,2.6457513110645907,2.6457513110645907,2.23606797749979,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.0,2.0,2.23606797749979,0.0,2.6457513110645907,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,2.0,2.0,2.23606797749979,2.6457513110645907,2.6457513110645907,2.0,2.6457513110645907,2.6457513110645907,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,1.0,1.0,2.0,2.0,2.0,2.0,3.1622776601683795,1.7320508075688772,2.0,1.4142135623730951
DRB73,1.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.6457513110645907,2.6457513110645907,1.0,2.449489742783178,1.0,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.6457513110645907,2.0,2.0,2.0,2.23606797749979,1.7320508075688772,2.23606797749979,3.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.0,2.23606797749979,1.4142135623730951,2.0,2.449489742783178,2.0,2.23606797749979,2.0,2.0,2.449489742783178,2.23606797749979,2.0,2.0,2.8284271247461903,2.6457513110645907,2.0,2.6457513110645907,0.0,2.23606797749979,2.23606797749979,2.8284271247461903,3.0,2.8284271247461903,2.8284271247461903,2.23606797749979,3.0,2.23606797749979,3.0,1.0,1.7320508075688772,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0,2.0,2.8284271247461903,2.449489742783178,3.0,2.0,2.449489742783178,2.0,2.8284271247461903,2.23606797749979,2.8284271247461903,3.0,2.23606797749979,2.8284271247461903,2.6457513110645907,2.8284271247461903,2.8284271247461903,1.0,2.23606797749979,1.0,2.6457513110645907,2.23606797749979,1.4142135623730951,1.7320508075688772,2.23606797749979
DRB74,1.4142135623730951,1.4142135623730951,2.449489742783178,2.449489742783178,1.4142135623730951,1.7320508075688772,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.7320508075688772,2.449489742783178,2.449489742783178,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,2.449489742783178,2.0,2.449489742783178,2.449489742783178,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.6457513110645907,2.449489742783178,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,2.449489742783178,2.449489742783178,4.242640687119285,2.23606797749979,3.0,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.449489742783178,3.3166247903554,2.8284271247461903,2.23606797749979,1.7320508075688772,3.605551275463989,2.6457513110645907,2.0,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.449489742783178,2.23606797749979,1.4142135623730951,2.23606797749979,0.0,0.0,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,0.0,2.0,0.0,2.0,1.4142135623730951,2.0,0.0,0.0,0.0,0.0,1.7320508075688772,2.0,1.4142135623730951,2.23606797749979,3.3166247903554,3.0,2.8284271247461903,2.23606797749979,3.0,2.23606797749979,2.6457513110645907,2.0,1.7320508075688772,2.0,2.449489742783178,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.449489742783178,1.4142135623730951,2.8284271247461903,3.1622776601683795,1.7320508075688772,1.4142135623730951,2.0
DRB75,1.4142135623730951,1.4142135623730951,2.449489742783178,2.449489742783178,1.4142135623730951,1.7320508075688772,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.7320508075688772,2.449489742783178,2.449489742783178,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,2.449489742783178,2.0,2.449489742783178,2.449489742783178,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.6457513110645907,2.449489742783178,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,2.449489742783178,2.449489742783178,4.242640687119285,2.23606797749979,3.0,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.449489742783178,3.3166247903554,2.8284271247461903,2.23606797749979,1.7320508075688772,3.605551275463989,2.6457513110645907,2.0,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,2.449489742783178,2.23606797749979,1.4142135623730951,2.23606797749979,0.0,0.0,1.7320508075688772,2.0,1.7320508075688772,1.7320508075688772,0.0,2.0,0.0,2.0,1.4142135623730951,2.0,0.0,0.0,0.0,0.0,1.7320508075688772,2.0,1.4142135623730951,2.23606797749979,3.3166247903554,3.0,2.8284271247461903,2.23606797749979,3.0,2.23606797749979,2.6457513110645907,2.0,1.7320508075688772,2.0,2.449489742783178,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.4142135623730951,2.449489742783178,1.4142135623730951,2.8284271247461903,3.1622776601683795,1.7320508075688772,1.4142135623730951,2.0
